times,distances,speeds,power_total,power_diesel,power_battery,power_regen,power_track,power_train,power_lost,power_accel
25037.57003866905,668652.5845716705,26.822324230678614,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,161468.46163268326,5845054.847043976,0.0,-296122.0563502305
25039.93664835591,668716.063956103,26.823601617460685,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,115461.07722224396,5844212.79307571,0.0,110809.16110382404
25042.303236328844,668779.5433405356,26.821980764253347,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,69465.36124023514,5844140.9372776225,0.0,-140604.1495696733
25045.109835148025,668854.8145745841,26.814807085149404,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,605655.1794485337,5842301.253985016,0.0,-524647.3829224446
25047.916565486907,668930.0858086327,26.821364071094333,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,1141843.257063977,5842172.265536364,0.0,479517.51342146087
25050.585435338035,669001.6762395293,26.829023154202496,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,637822.1710363695,5845146.200585299,0.0,589203.5965296698
25053.25415785715,669073.2666704259,26.822446694209617,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,133501.13756749118,5845372.721490596,0.0,-505956.90655263077
25055.923217817413,669144.8571013216,26.822107675052397,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,157588.62200080586,5843925.87273403,0.0,-26075.623003010613
25058.59228456042,669216.4475322173,26.822400758378173,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,181693.15866069228,5843916.262887002,0.0,22542.396745217597
25061.56973547673,669296.308485151,26.8210424324176,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,268727.0056387673,5843693.415425076,0.0,-93652.45753076908
25064.547201374826,669376.1694380848,26.82251487597225,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,355765.21740825166,5843717.288416655,0.0,101520.22486518724
25067.524642251905,669456.0303910205,26.821112301399854,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,440617.49972200644,5843731.904789262,0.0,-96703.92292171618
25070.50212881707,669535.8913439561,26.822102226402187,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,525465.2765299411,5843645.580141592,0.0,68251.2200788309
25074.180696856794,669634.5634253309,26.826032521507877,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,331939.9791543381,5844674.925801604,0.0,219353.28165741888
25077.859158115865,669733.2355067057,26.822478233200393,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,138367.45524926088,5844753.594101669,0.0,-198375.15498212248
25081.537958363006,669831.9075880824,26.820651756919908,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,221341.6043671203,5843627.895299643,0.0,-101921.32990663184
25085.216773341755,669930.579669459,26.82270695266963,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,304330.9288511842,5843675.742301345,0.0,114684.40109273804
25088.89561937411,670029.2517508348,26.819276188285535,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,470489.5537160092,5843387.983952488,0.0,-191437.60310993376
25092.574560774556,670127.9238322105,26.82231993189206,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,636651.3890932334,5843307.023888494,0.0,169836.1083861315
25096.25322958173,670226.5959135853,26.823605304643596,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,569773.725939262,5844212.665123038,0.0,71732.88224727074
25099.931853840106,670325.2679949601,26.82256875727184,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,502847.01451471023,5844264.721657981,0.0,-57847.63665011569
25103.610638984825,670423.9400763358,26.820789414033932,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,585153.8956016288,5843675.629694691,0.0,-99292.03408334052
25107.28946367899,670522.6121577115,26.822464009997653,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,667485.8677799047,5843653.717041822,0.0,93445.67352157093
25110.968217771544,670621.2842390873,26.82162843865268,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,701089.7765264476,5843829.238705412,0.0,-46628.111236664256
25114.646968930832,670719.956320463,26.82269138625986,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,734686.3592788869,5843876.805803233,0.0,59316.88438481457
25118.325787452042,670818.6284018387,26.819878834570922,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,869021.9811957717,5843510.795382425,0.0,-156944.05473454835
25122.00468719563,670917.3004832144,26.822313274747824,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,1003374.4922774583,5843431.697915725,0.0,135840.98222966777
25125.697939868838,671016.363833536,26.823617604324554,6549253.527220879,3823903.2763395803,2725350.250881299,0.0,944410.6453464862,5844213.845589678,0.0,72503.37932092331
25129.39117680908,671115.4271838577,26.822217286529835,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,885375.2807189105,5844193.764060203,0.0,-77839.2400895844
25133.084415698097,671214.4905341783,26.824110844967876,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,792691.2400967147,5844296.954571848,0.0,105257.84065153993
25136.77759338256,671313.553884499,26.822542242164342,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,700003.2991434898,5844364.938962486,0.0,-87196.40069071836
25140.470966816298,671412.6172348206,26.820824320561595,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,779274.8190260204,5843677.385143948,0.0,-95485.90913925508
25144.164373562966,671511.6805851422,26.822505328488475,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,858588.6319904212,5843669.662963244,0.0,93433.25778373361
25147.85774081171,671610.7439354638,26.821081532352547,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,915611.1803319433,5843723.470694067,0.0,-79138.21808798294
25151.551101065103,671709.8072857854,26.82288300918524,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,972636.459722082,5843802.4806596935,0.0,100131.56844318051
25155.244613835566,671808.8706361061,26.817470517498577,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,1221314.6824390823,5843047.093403441,0.0,-300810.0977359122
25158.93824432875,671907.9339864268,26.822470605386716,7290201.579647457,5254063.277574838,2036138.3020726186,0.0,1470047.075391735,5842960.826889634,0.0,277878.93493026705
